 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Fordelene ved mentorordningen er, at den omfatter unge uden kompetencegivende uddannelse.
1-1	Fordelene	B-noun.attribute	fordel	NC:pdu#:--:----	
31-19	andenbehandlingen	B-noun.act	andenbehandling	NC:sduc:--:----	
31-20	,	O	,	ZD	
31-21	at	O	at	CS:----:--:----	
31-22	det	O	det	PP:s-un:--:-3n-	
31-23	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
31-24	noget	O	nogen	PI:s-un:--:----	
31-25	,	O	,	ZD	
31-26	vi	O	vi	PP:p-nc:--:-1n-	
31-27	har	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
31-28	gjort	B-verb.change|B-on|B-verb.act|B-verb.phenomenon	gøre	VT:siu#:t-:----	
31-29	,	O	,	ZD	
31-30	fordi	O	fordi	CS:----:--:----	
31-31	vi	O	vi	PP:p-nc:--:-1n-	
31-32	har	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
31-33	lyttet	B-verb.phenomenon	lytte	VT:siu#:t-:----	
31-34	til	O	til	T-:----:--:----	
31-35	de	O	den	PM:p-u#:--:----	
31-36	råd	B-noun.TOP|B-noun.act|B-noun.person	råd	NC:piu#:--:----	
31-37	,	O	,	ZD	
31-38	der	O	der	US:----:--:----	
31-39	har	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
31-40	været	B-verb.TOP|B-verb.social|B-verb.stative	være	VT:siu#:t-:----	
31-41	fra	O	fra	T-:----:--:----	
31-42	forskellige	B-adj.phys|B-adj.all	forskellig	AC:p#u#:--:p---	
31-43	aktører	B-noun.person	aktør	NC:piu#:--:----	
31-44	på	O	på	T-:----:--:----	
31-45	det	O	den	PM:s-un:--:----	
31-46	finansielle	B-adj.all	finansiel	AC:sdu#:--:p---	
31-47	marked	B-noun.cognition|B-noun.location	marked	NC:siun:--:----	
31-48	,	O	,	ZD	
31-49	herunder	O	herunder	D-:----:--:u---	
31-50	Nationalbanken	B-noun.building	nationalbank	NC:sduc:--:----	
31-51	og	O	og	CC:----:--:----	
31-52	de	O	den	PM:p-u#:--:----	
31-53	internationale	B-adj.social	international	AC:p#u#:--:p---	
31-54	ratingbureauer	O	ratingbureau	NC:piu#:--:----	
31-55	,	O	,	ZD	
31-56	og	O	og	CC:----:--:----	
31-57	derfor	O	derfor	D-:----:--:u---	
31-58	har	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
31-59	jeg	O	jeg	PP:s-nc:--:-1n-	
31-60	altså	O	altså	D-:----:--:u---	
31-61	meget	O	megen	AD:----:--:p---	
31-62	svært	B-adj.all	svær	AC:siun:--:p---	
31-63	ved	O	ved	T-:----:--:----	
31-64	at	O	at	UI:----:--:----	
31-65	forstå	B-verb.phenomenon|B-verb.cognition	forstå	VI:----:-a:----	
31-66	,	O	,	ZD	
31-67	at	O	at	CS:----:--:----	
31-68	det	O	det	PP:s-un:--:-3n-	
31-69	,	O	,	ZD	
31-70	at	O	at	CS:----:--:----	
31-71	man	O	man	PI:#-uc:--:----	
31-72	lytter	B-verb.phenomenon	lytte	VF:----:sa:----	
31-73	til	O	til	T-:----:--:----	
31-74	en	O	en	PI:s-uc:--:----	
31-75	kritik	B-noun.communication|B-noun.person|B-noun.cognition	kritik	NC:siuc:--:----	
31-76	,	O	,	ZD	
31-77	når	O	når	CS:----:--:----	
31-78	et	O	en	PI:s-un:--:----	
31-79	forslag	B-noun.act|B-noun.phenomenon	forslag	NC:siun:--:----	
31-80	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
31-81	i	O	i	T-:----:--:----	
31-82	høring	B-noun.act	høring	NC:siuc:--:----	
31-83	,	O	,	ZD	
31-84	gør	B-verb.change|B-verb.communication|B-verb.phenomenon|B-verb.act|B-verb.creation	gøre	VF:----:sa:----	
31-85	,	O	,	ZD	
31-86	at	O	at	CS:----:--:----	
31-87	der	O	der	US:----:--:----	
31-88	skulle	B-verb.phenomenon	skulle	VF:----:ta:----	
31-89	være	B-verb.TOP|B-verb.social|B-verb.stative	være	VI:----:-a:----	
31-90	tale	B-noun.communication|B-noun.act|B-noun.motive	tale	NC:siuc:--:----	
31-91	om	O	om	T-:----:--:----	
31-92	en	O	en	PI:s-uc:--:----	
31-93	eller	O	eller	CC:----:--:----	
31-94	en	O	en	PI:s-uc:--:----	
31-95	form	B-noun.communication|B-noun.cognition|B-noun.shape|B-noun.container|B-noun.TOP|B-noun.object|B-noun.motive	form	NC:siuc:--:----	
31-96	for	O	for	T-:----:--:----	
31-97	hemmelig	O	hemmelig	AC:siuc:--:p---	
31-98	proces	B-noun.event|B-noun.phenomenon|B-noun.cognition	proces	NC:siuc:--:----	
31-99	.	O	.	ZP	

#id=32
#text=Men her har regeringen altså  tilsyneladende snydt på vægten og ikke sendt pengene med.
32-1	Men	O	men	CC:----:--:----	
32-2	her	O	her	D-:----:--:u---	
32-3	har	B-ption|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
32-4	regeringen	B-noun.person	regering	NC:sduc:--:----	
32-5	altså	O	altså	D-:----:--:u---	
32-6	tilsyneladende	O	tilsyneladende	AD:----:--:p---	
32-7	snydt	B-verb.social	snyde	VT:siu#:t-:----	
32-8	på	O	på	T-:----:--:----	
32-9	vægten	B-noun.person|B-noun.phenomenon|B-noun.quantity|B-noun.artifact|B-noun.cognition	vægt	NC:sduc:--:----	
32-10	og	O	og	CC:----:--:----	
32-11	ikke	O	ikke	D-:----:--:u---	
32-12	sendt	B-verb.phenomenon|B-verb.communication|B-verb.act	sende	VT:siu#:t-:----	
32-13	pengene	B-noun.cognition|B-noun.artifact|B-noun.quantity	penge	NC:pdu#:--:----	
32-14	med	O	med	T-:----:--:----	
32-15	.	O	.	ZP	

#id=33
#text=Hvis de ikke har lyst til det eller ikke kan det, kan vi vel nøjes med et mindre antal.
33-1	Hvis	O	hvis	CS:----:--:----	
33-2	de	O	de	PP:p-n#:--:-3n-	
33-3	ikke	O	ikke	D-:----:--:u---	
33-4	har	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
33-5	lyst	B-noun.feeling	lyst	NC:siuc:--:----	
33-6	til	O	til	T-:----:--:----	
33-7	det	O	den	PM:s-un:--:----	
33-8	eller	O	eller	CC:----:--:----	
33-9	ikke	O	ikke	D-:----:--:u---	
33-10	kan	B-verb.social	kunne	VF:----:sa:----	
33-11	det	O	det	PP:s-un:--:-3n-	
33-12	,	O	,	ZD	
33-13	kan	B-verb.social	kunne	VF:----:sa:----	
33-14	vi	O	vi	PP:p-nc:--:-1n-	
33-15	vel	O	vel	D-:----:--:u---	
33-16	nøjes	O	nøje	VI:----:-p:----	
33-17	med	O	med	T-:----:--:----	
33-18	et	O	en	PI:s-un:--:----	
33-19	mindre	B-adj.phys	liden	AC:##u#:--:c---	
33-20	antal	B-noun.quantity	antal	NC:piu#:--:----	
33-21	.	O	.	ZP	

#id=34
#text=m.fl.:
34-1	m	B-noun.communication	meter	NC:piu#:--:----	
34-2	.	O	.	ZP	
34-3	fl	O	mange	AC:##u#:--:c---	
34-4	.	O	.	ZP	
34-5	:	O	:	ZP	

#id=35
#text=På det tidspunkt, hvor Velfærdsministeriet måtte  konstatere, at disse kommuner har ret, meddelte man, at det vil man først gøre noget ved i år 2012, med det resultat at vi rundtomkring i kommunerne - og 30 kommuner er altså ret mange, al den stund at vi kun har 98 kommuner i dag - kan se, at plejehjemmene bliver nedslidte, at skolerne bliver nedslidte, og at de udviklingstendenser, man i øvrigt havde lagt frem, fordi regeringen havde stillet krav om det, bliver droslet ned til tredje klasses niveau.
35-1	På	O	på	T-:----:--:----	
35-2	det	O	den	PM:s-un:--:----	
35-3	tidspunkt	B-noun.time	tidspunkt	NC:siun:--:----	
35-4	,	O	,	ZD	
35-5	hvor	O	hvor	D-:----:--:u---	
35-6	Velfærdsministeriet	O	Velfærdsministeriet	NP:siu#:--:----	
35-7	måtte	B-verb.cognition|B-verb.emotion|B-verb.phenomenon	måtte	VF:----:ta:----	
35-8	konstatere	O	konstatere	VI:----:-a:----	
35-9	,	O	,	ZD	
35-10	at	O	at	CS:----:--:----	
35-11	disse	O	denne	PM:p-u#:--:----	
35-12	kommuner	B-noun.location	kommune	NC:piu#:--:----	
35-13	har	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
35-14	ret	O	ret	D-:----:--:u---	
35-15	,	O	,	ZD	
35-16	meddelte	B-verb.communication	meddele	VF:----:ta:----	
35-17	man	O	man	PI:#-uc:--:----	
35-18	,	O	,	ZD	
35-19	at	O	at	CS:----:--:----	
35-20	det	O	det	PP:s-un:--:-3n-	
35-21	vil	B-verb.cognition	ville	VF:----:sa:----	
35-22	man	O	man	PI:#-uc:--:----	
35-23	først	O	først	D-:----:--:u---	
35-24	gøre	B-verb.change|B-verb.act|B-verb.creation|B-verb.phenomenon	gøre	VI:----:-a:----	
35-25	noget	O	nogen	PI:s-un:--:----	
35-26	ved	O	ved	T-:----:--:----	
35-27	i	O	i	T-:----:--:----	
35-28	år	B-noun.time	år	NC:siun:--:----	
35-29	2012	O	2012	LC:--u-:--:----	
35-30	,	O	,	ZD	
35-31	med	O	med	T-:----:--:----	
35-32	det	O	den	PM:s-un:--:----	
35-33	resultat	B-noun.act|B-noun.TOP|B-noun.quantity	resultat	NC:siun:--:----	
35-34	at	O	at	CS:----:--:----	
35-35	vi	O	vi	PP:p-nc:--:-1n-	
35-36	rundtomkring	O	rundtomkring	D-:----:--:u---	
35-37	i	O	i	T-:----:--:----	
35-38	kommunerne	B-noun.location	kommune	NC:pdu#:--:----	
35-39	-	O	-	NC:piu#:--:----	
35-40	og	O	og	CC:----:--:----	
35-41	30	O	30	LC:--u-:--:----	
35-42	kommuner	B-noun.location	kommune	NC:piu#:--:----	
35-43	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
35-44	altså	O	altså	D-:----:--:u---	
35-45	ret	O	ret	D-:----:--:u---	
35-46	mange	O	mangen	AC:p#u#:--:p---	
35-47	,	O	,	ZD	
35-48	al	O	al	PI:s-uc:--:----	
35-49	den	O	den	PM:s-uc:--:----	
35-50	stund	B-noun.time	stund	NC:siuc:--:----	
35-51	at	O	at	CS:----:--:----	
35-52	vi	O	vi	PP:p-nc:--:-1n-	
35-53	kun	O	kun	D-:----:--:u---	
35-54	har	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
35-55	98	O	98	LC:--u-:--:----	
35-56	kommuner	B-noun.location	kommune	NC:piu#:--:----	
35-57	i	O	i	T-:----:--:----	
35-58	dag	B-noun.time	dag	NW:----:--:----	
35-59	-	O	-	ZH	
35-60	kan	B-verb.social	kunne	VF:----:sa:----	
35-61	se	B-verb.motion|B-verb.communication|B-verb.social|B-verb.cognition|B-verb.act|B-verb.emotion|B-verb.change|B-verb.phenomenon	se	VI:----:-a:----	
35-62	,	O	,	ZD	
35-63	at	O	at	CS:----:--:----	
35-64	plejehjemmene	B-noun.institution|B-noun.building	plejehjem	NC:pdu#:--:----	
35-65	bliver	B-verb.TOP|B-verb.act|B-verb.stative	blive	VF:----:sa:----	
35-66	nedslidte	O	nedslide	VP:p#u#:t-:----	
35-67	,	O	,	ZD	
35-68	at	O	at	CS:----:--:----	
35-69	skolerne	B-noun.institution|B-noun.person|B-noun.building|B-noun.domain	skole	NC:pdu#:--:----	
35-70	bliver	B-verb.TOP|B-verb.act|B-verb.stative	blive	VF:----:sa:----	
35-71	nedslidte	O	nedslide	VP:p#u#:t-:----	
35-72	,	O	,	ZD	
35-73	og	O	og	CC:----:--:----	
35-74	at	O	at	CS:----:--:----	
35-75	de	O	den	PM:p-u#:--:----	
35-76	udviklingstendenser	O	udviklingstendens	NC:piu#:--:----	
35-77	,	O	,	ZD	
35-78	man	O	man	PI:#-uc:--:----	
35-79	i	O	i	T-:----:--:----	
35-80	øvrigt	O	øvrig	AD:----:--:p---	
35-81	havde	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:ta:----	
35-82	lagt	B-verb.motion|B-verb.act|B-verb.cognition	lægge	VT:siu#:t-:----	
35-83	frem	O	m	D-:----:--:u---	
35-84	,	O	,	ZD	
35-85	fordi	O	fordi	CS:----:--:----	
35-86	regeringen	B-noun.person	regering	NC:sduc:--:----	
35-87	havde	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:ta:----	
35-88	stillet	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.motion	stille	VT:siu#:t-:----	
35-89	krav	B-noun.quantity|B-noun.TOP|B-noun.cognition	krav	NC:siun:--:----	
35-90	om	O	om	T-:----:--:----	
35-91	det	O	det	PP:s-un:--:-3n-	
35-92	,	O	,	ZD	
35-93	bliver	B-verb.TOP|B-verb.act|B-verb.stative	blive	VF:----:sa:----	
35-94	droslet	O	drosle	VT:siu#:t-:----	
35-95	ned	O	ned	D-:----:--:u---	
35-96	til	O	til	T-:----:--:----	
35-97	tredje	O	tre	LO:--u#:--:----	
35-98	klasses	O	klasse	VI:----:-p:----	
35-99	niveau	B-noun.quantity|B-noun.location	niveau	NC:siun:--:----	
35-100	.	O	.	ZP	

#id=36
#text=Et andet eksempel, de skal stille skarpt på, er det med grundlaget for at ophæve visse bestemmelser i kapitel 24, specielt § 221 og § 227, som forslagsstillerne også foreslår i beslutningsforslaget.
36-1	Et	O	en	PI:s-un:--:----	
36-2	andet	O	anden	PI:s-un:--:----	
36-3	eksempel	B-un.attribute|B-noun.person	eksempel	NC:siun:--:----	
36-4	,	O	,	ZD	
36-5	de	O	de	PP:p-n#:--:-3n-	
36-6	skal	B-verb.motion|B-verb.phenomenon	skulle	VF:----:sa:----	
36-7	stille	B-verb.motion|B-verb.change|B-verb.act|B-verb.phenomenon	stille	VI:----:-a:----	
36-8	skarpt	B-adj.phys|B-adj.mental	skarp	AD:----:--:p---	
36-9	på	O	på	T-:----:--:----	
36-10	,	O	,	ZD	
36-11	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
36-12	det	O	det	PP:s-un:--:-3n-	
36-13	med	O	med	T-:----:--:----	
36-14	grundlaget	B-noun.object|B-noun.TOP	grundlag	NC:sdun:--:----	
36-15	for	O	for	T-:----:--:----	
36-16	at	O	at	UI:----:--:----	
36-17	ophæve	B-verb.change|B-verb.creation|B-verb.act	ophæve	VI:----:-a:----	
36-18	visse	B-adj.phys	vis	AC:p#u#:--:p---	
36-19	bestemmelser	B-noun.cognition|B-noun.communication|B-noun.motive|B-noun.act	bestemmelse	NC:piu#:--:----	
36-20	i	O	i	T-:----:--:----	
36-21	kapitel	B-noun.time|B-noun.person|B-noun.communication	kapitel	NC:siun:--:----	
36-22	24	O	24	LC:--u-:--:----	
36-23	,	O	,	ZD	
36-24	specielt	O	specielt	XY:----:--:----	
36-25	§	O	§	XS:----:--:----	
36-26	221	O	221	LC:--u-:--:----	
36-27	og	O	og	CC:----:--:----	
36-28	§	O	§	XS:----:--:----	
36-29	227	O	227	LC:--u-:--:----	
36-30	,	O	,	ZD	
36-31	som	O	som	US:----:--:----	
36-32	forslagsstillerne	B-noun.person	forslagsstiller	NC:pdu#:--:----	
36-33	også	O	også	D-:----:--:u---	
36-34	foreslår	B-verb.communication	foreslå	VF:----:sa:----	
36-35	i	O	i	T-:----:--:----	
36-36	beslutningsforslaget	B-noun.act	beslutningsforslag	NC:sdun:--:----	
36-37	.	O	.	ZP	

#id=37
#text=Hvorfor vil Dansk Folkeparti ikke være med til at tage fra dem, der tjener allermest _ over 1 mio. kr. om året _ og give til vores fattige ældre?
37-1	Hvorfor	O	hvorfor	D-:----:--:u---	
37-2	vil	B-verb.cognition	ville	VF:----:sa:----	
37-3	Dansk	B-adj.social|B-adj.phys	dansk	AC:siu§:--:p---	
37-4	Folkeparti	B-noun.person	folkeparti	NC:siun:--:----	
37-5	ikke	O	ikke	D-:----:--:u---	
37-6	være	B-verb.TOP|B-verb.social|B-verb.stative	være	VI:----:-a:----	
37-7	med	O	med	D-:----:--:u---	
37-8	til	O	til	T-:----:--:----	
37-9	at	O	at	UI:----:--:----	
37-10	tage	B-verb.possession|B-verb.social|B-verb.cognition|B-verb.act|B-verb.creation|B-verb.change|B-verb.motion	tage	VI:----:-a:----	
37-11	fra	O	fra	T-:----:--:----	
37-12	dem	O	de	PP:p-u#:--:-3n-	
37-13	,	O	,	ZD	
37-14	der	O	der	US:----:--:----	
37-15	tjener	B-verb.social|B-verb.act|B-verb.possession	tjene	VF:----:sa:----	
37-16	allermest	O	allermest	D-:----:--:u---	
37-17	_	O	_	NC:piu#:--:----	
37-18	over	O	over	T-:----:--:----	
37-19	1	O	1	LC:--u-:--:----	
37-20	mio	O	mio	XS:----:--:----	
37-21	.	O	.	ZP	
37-22	kr	O	krone	NC:piu#:--:----	
37-23	.	O	.	ZP	
37-24	om	O	om	T-:----:--:----	
37-25	året	B-noun.time	år	NC:sdun:--:----	
37-26	_	O	_	NC:piu#:--:----	
37-27	og	O	og	CC:----:--:----	
37-28	give	B-verb.possession|B-verb.communication|B-verb.act	give	VI:----:-a:----	
37-29	til	O	til	--:--:----	
37-30	vores	O	vores	PO:#--#:--:-1np	
37-31	fattige	B-adj.phys|B-adj.all	fattig	AC:p#u#:--:p---	
37-32	ældre	B-adj.time	gammel	AC:##u#:--:c---	
37-33	?	O	?	ZQ	

#id=38
#text=Hvordan kan man have noget imod, at det er tydeligt, at folk først får at vide, at de skal flytte sig eller gå væk, forsvinde, og at der ellers skrides til en præventiv anholdelse?
38-1	Hvordan	O	hvordan	D-:----:--:u---	
38-2	kan	B-verb.social	kunne	VF:----:sa:----	
38-3	man	O	man	PI:#-uc:--:----	
38-4	have	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VI:----:-a:----	
38-5	noget	O	nogen	PI:s-un:--:----	
38-6	imod	O	imod	T-:----:--:----	
38-7	,	O	,	ZD	
38-8	at	O	at	CS:----:--:----	
38-9	det	O	det	PP:s-un:--:-3n-	
38-10	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
38-11	tydeligt	B-adj.all	tydelig	AC:siun:--:p---	
38-12	,	O	,	ZD	
38-13	at	O	at	CS:----:--:----	
38-14	folk	B-noun.domain|B-noun.person|B-noun.communication	folk	NC:piu#:--:----	
38-15	først	O	først	D-:----:--:u---	
38-16	får	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.possession	få	VF:----:sa:----	
38-17	at	O	at	UI:----:--:----	
38-18	vide	B-verb.cognition|B-verb.emotion	vide	VI:----:-a:----	
38-19	,	O	,	ZD	
38-20	at	O	at	CS:----:--:----	
38-21	de	O	de	PP:p-n#:--:-3n-	
38-22	skal	B-verb.motion|B-verb.phenomenon	skulle	VF:----:sa:----	
38-23	flytte	B-verb.motion	flytte	VI:----:-a:----	
38-24	sig	O	sig	PP:#-u#:--:-3y-	
38-25	eller	O	eller	CC:----:--:----	
38-26	gå	B-verb.change|B-verb.motion|B-verb.act|B-verb.stative	gå	VI:----:-a:----	
38-27	væk	O	væk	D-:----:--:u---	
38-28	,	O	,	ZD	
38-29	forsvinde	B-verb.motion|B-verb.act|B-verb.phenomenon	forsvinde	VI:----:-a:----	
38-30	,	O	,	ZD	
38-31	og	O	og	CC:----:--:----	
38-32	at	O	at	CS:----:--:----	
38-33	der	O	der	US:----:--:----	
38-34	ellers	O	ellers	D-:----:--:u---	
38-35	skrides	B-verb.motion	skride	VI:----:-p:----	
38-36	til	O	til	T-:----:--:----	
38-37	en	O	en	PI:s-uc:--:----	
38-38	præventiv	O	præventiv	AC:siuc:--:p---	
38-39	anholdelse	B-noun.act	anholdelse	NC:siuc:--:----	
38-40	?	O	?	ZQ	

#id=39
#text=Nuhar jeg i mine år lavet rigtig, rigtig meget frivilligt socialt arbejde og færdes blandt rigtig, rigtig mange forskellige mennesker.
39-1	Nu	O	nu	D-:----:--:u---	
39-2	har	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
39-3	jeg	O	jeg	PP:s-nc:--:-1n-	
39-4	i	O	i	T-:----:--:----	
39-5	mine	O	min	PO:p--#:--:-1ns	
39-6	år	B-noun.time	år	NC:piu#:--:----	
39-7	lavet	B-verb.change|B-verb.creation|B-verb.act|B-verb.phenomenon	lave	VT:siu#:t-:----	
39-8	rigtig	B-adj.phys	rigtig	AD:----:--:p---	
39-9	,	O	,	ZD	
39-10	rigtig	B-adj.phys	rigtig	AD:----:--:p---	
39-11	meget	O	megen	AD:----:--:p---	
39-12	frivilligt	O	frivillig	AD:----:--:p---	
39-13	socialt	B-adj.social	social	AC:siun:--:p---	
39-14	arbejde	B-noun.act|B-noun.building|B-noun.artifact	arbejde	NC:siun:--:----	
39-15	og	O	og	CC:----:--:----	
39-16	færdes	B-verb.motion	færdes	VF:----:sp:----	
39-17	blandt	O	blandt	T-:----:--:----	
39-18	rigtig	B-adj.phys	rigtig	AC:siuc:--:p---	
39-19	,	O	,	ZD	
39-20	rigtig	B-adj.phys	rigtig	AD:----:--:p---	
39-21	mange	O	mangen	AC:p#u#:--:p---	
39-22	forskellige	B-adj.phys|B-adj.all	forskellig	AC:p#u#:--:p---	
39-23	mennesker	B-noun.person	menneske	NC:piu#:--:----	
39-24	.	O	.	ZP	

#id=40
#text=De har en ganske særlig rolle, og det er jeg også sikker på at de selv er enige i.
40-1	De	O	de	PP:p-n#:--:-3n-	
40-2	har	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
40-3	en	O	en	PI:s-uc:--:----	
40-4	ganske	O	ganske	D-:----:--:u---	
40-5	særlig	B-adj.all	særlig	AC:siuc:--:p---	
40-6	rolle	B-noun.act|B-noun.person|B-noun.artifact|B-noun.cognition	rolle	NC:siuc:--:----	
40-7	,	O	,	ZD	
40-8	og	O	og	CC:----:--:----	
40-9	det	O	det	PP:s-un:--:-3n-	
40-10	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
40-11	jeg	O	jeg	PP:s-nc:--:-1n-	
40-12	også	O	også	D-:----:--:u---	
40-13	sikker	B-adj.mental|B-adj.all	sikker	AC:siuc:--:p---	
40-14	på	O	på	T-:----:--:----	
40-15	at	O	at	CS:----:--:----	
40-16	de	O	de	PP:p-n#:--:-3n-	
40-17	selv	O	selv	PM:#-u#:--:----	
40-18	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
40-19	enige	B-adj.mental	enig	AC:p#u#:--:p---	
40-20	i	O	i	T-:----:--:----	
40-21	.	O	.	ZP	

#id=41
#text=Sådet er faktisk alle pile, der peger på det her anlægsloft.
41-1	Så	O	så	CS:----:--:----	
41-2	det	O	det	PP:s-un:--:-3n-	
41-3	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
41-4	faktisk	B-adj.phys	faktisk	AD:----:--:p---	
41-5	alle	O	al	--	
41-6	pile	B-noun.communication|B-noun.plant|B-noun.artifact	pil	NC:piu#:--:----	
41-7	,	O	,	ZD	
41-8	der	O	der	US:----:--:----	
41-9	peger	B-verb.stative|B-verb.communication|B-verb.act	pege	VF:----:sa:----	
41-10	på	O	på	T-:----:--:----	
41-11	det	O	det	PP:s-un:--:-3n-	
41-12	her	O	her	D-:----:--:u---	
41-13	anlægsloft	O	anlægsloft	NC:siun:--:----	
41-14	.	O	.	ZP	

#id=42
#text=Benny Engelbrecht, m.fl. har fremsat et beslutningsforslag, der tager fat på  noget uhyre relevant, nemlig at det for nogle virksomheder kan betale sig at overtræde fødevarelovens vildledningsbestemmelser.
42-1	Benny	O	Benny	NP:siu#:--:----	
42-2	Engelbrecht	O	Engelbrecht	NP:siu#:--:----	
42-3	,	O	,	ZD	
42-4	m	B-noun.communication	meter	NC:piu#:--:----	
42-5	.	O	.	ZP	
42-6	fl	O	mange	AC:##u#:--:c---	
42-7	.	O	.	ZP	
42-8	har	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
42-9	fremsat	B-verb.communication	fremsat	VT:siu#:t-:----	
42-10	et	O	en	PI:s-un:--:----	
42-11	beslutningsforslag	B-noun.act	beslutningsforslag	NC:siun:--:----	
42-12	,	O	,	ZD	
42-13	der	O	der	US:----:--:----	
42-14	tager	B-verb.motion|B-verb.act|B-verb.creation|B-verb.social|B-verb.cognition|B-verb.change|B-verb.possession	tage	VF:----:sa:----	
42-15	fat	O	fat	D-:----:--:u---	
42-16	på	O	på	T-:----:--:----	
42-17	noget	O	nogen	PI:s-un:--:----	
42-18	uhyre	B-adj.phys	uhyre	AD:----:--:p---	
42-19	relevant	B-adj.all	relevant	AC:siu§:--:p---	
42-20	,	O	,	ZD	
42-21	nemlig	O	nemlig	D-:----:--:u---	
42-22	at	O	at	CS:----:--:----	
42-23	det	O	det	PP:s-un:--:-3n-	
42-24	for	O	for	T-:----:--:----	
42-25	nogle	O	nogen	PI:p-u#:--:----	
42-26	virksomheder	B-noun.institution|B-noun.TOP|B-noun.person|B-noun.building	virksomhed	NC:piu#:--:----	
42-27	kan	B-verb.social	kunne	VF:----:sa:----	
42-28	betale	B-verb.possession	betale	VI:----:-a:----	
42-29	sig	O	sig	PP:#-u#:--:-3y-	
42-30	at	O	at	UI:----:--:----	
42-31	overtræde	B-verb.change|B-verb.motion	overtræde	VI:----:-a:----	
42-32	fødevarelovens	O	fødevarelov	NC:sdgc:--:----	
42-33	vildledningsbestemmelser	O	vildledningsbestemmelse	NC:piu#:--:----	
42-34	.	O	.	ZP	

#id=43
#text=Det ønsker vi ikke.
43-1	Det	O	det	PP:s-un:--:-3n-	
43-2	ønsker	B-verb.cognition	ønske	VF:----:sa:----	
43-3	vi	O	vi	PP:p-nc:--:-1n-	
43-4	ikke	O	ikke	D-:----:--:u---	
43-5	.	O	.	ZP	

#id=44
#text=Det giver ikke nogen fuldstændig klar afgrænsning, og det medfører et naturligt element af skøn i bestemmelsen af skatteudgifter.
44-1	Det	O	det	PP:s-un:--:-3n-	
44-2	giver	B-verb.possession|B-verb.communication|B-verb.act	give	VF:----:sa:----	
44-3	ikke	O	ikke	D-:----:--:u---	
44-4	nogen	O	nogen	PI:s-uc:--:----	
44-5	fuldstændig	B-adj.all	fuldstændig	AC:siuc:--:p---	
44-6	klar	B-adj.all|B-adj.phys|B-adj.mental	klar	AC:siuc:--:p---	
44-7	afgrænsning	B-noun.TOP	afgrænsning	NC:siuc:--:----	
44-8	,	O	,	ZD	
44-9	og	O	og	CC:----:--:----	
44-10	det	O	det	PP:s-un:--:-3n-	
44-11	medfører	B-verb.phenomenon	medføre	VF:----:sa:----	
44-12	et	O	en	PI:s-un:--:----	
44-13	naturligt	B-adj.phys	naturlig	AC:siun:--:p---	
